Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,URL/Filename,Threat/Content Name,Category,Severity,Direction,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,contenttype,pcap_id,filedigest,cloud,url_idx,user_agent,filetype,xff,referer,sender,subject,recipient,reportid,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,file_url,Source VM UUID,Destination VM UUID,http_method,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,thr_category,contentver,sig_flags,SCTP Association ID,Payload Protocol ID,http_headers,URL Category List,UUID for rule,HTTP/2 Connection,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,domain_edl,Source Dynamic Address Group,Destination Dynamic Address Group,partial_hash,Timestamp,,,
1,2021-04-19 03:15:22,12801044041,THREAT,spyware,2560,2021-04-19 03:15:22,172.31.99.248,52.114.159.33,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 03:15:22,58908,1,62074,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150890,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:15:22.637+08:00,,,
1,2021-04-19 03:15:22,12801044041,THREAT,spyware,2560,2021-04-19 03:15:22,172.31.99.248,52.114.159.33,202.129.165.66,52.114.159.33,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 03:15:22,55179,1,62074,443,61834,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150889,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:15:22.635+08:00,,,
1,2021-04-19 03:04:53,12801044041,THREAT,spyware,2560,2021-04-19 03:04:53,172.31.99.248,52.139.168.125,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 03:04:53,48002,1,62029,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150579,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:04:54.382+08:00,,,
1,2021-04-19 03:04:53,12801044041,THREAT,spyware,2560,2021-04-19 03:04:53,172.31.99.248,52.139.168.125,202.129.165.66,52.139.168.125,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 03:04:53,53078,1,62029,443,58459,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150578,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:04:54.382+08:00,,,
1,2021-04-19 03:02:05,12801044041,THREAT,spyware,2560,2021-04-19 03:02:05,172.31.99.248,52.170.57.27,202.129.165.66,52.170.57.27,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 03:02:05,17006,1,62019,443,56722,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150527,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:02:05.307+08:00,,,
1,2021-04-19 03:02:04,12801044041,THREAT,spyware,2560,2021-04-19 03:02:04,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 03:02:04,56293,1,62019,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150526,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:02:05.077+08:00,,,
1,2021-04-19 03:02:04,12801044041,THREAT,spyware,2560,2021-04-19 03:02:04,172.31.99.248,52.170.57.27,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 03:02:04,49799,1,62018,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150525,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:02:04.606+08:00,,,
1,2021-04-19 03:02:04,12801044041,THREAT,spyware,2560,2021-04-19 03:02:04,172.31.99.248,52.170.57.27,202.129.165.66,52.170.57.27,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 03:02:04,58025,1,62018,443,59365,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150524,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T03:02:04.605+08:00,,,
1,2021-04-19 02:50:23,12801044041,THREAT,spyware,2560,2021-04-19 02:50:23,172.31.99.248,52.114.76.34,202.129.165.66,52.114.76.34,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:50:23,56399,1,61931,443,38928,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150184,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:50:23.942+08:00,,,
1,2021-04-19 02:50:22,12801044041,THREAT,spyware,2560,2021-04-19 02:50:22,172.31.99.248,52.114.76.34,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:50:22,48114,1,61931,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150183,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:50:23.775+08:00,,,
1,2021-04-19 02:50:22,12801044041,THREAT,spyware,2560,2021-04-19 02:50:22,172.31.99.248,52.114.76.34,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:50:22,53111,1,61930,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150182,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:50:23.428+08:00,,,
1,2021-04-19 02:50:22,12801044041,THREAT,spyware,2560,2021-04-19 02:50:22,172.31.99.248,52.114.76.34,202.129.165.66,52.114.76.34,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:50:22,41502,1,61930,443,49937,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21150181,0x2000000000000000,172.16.0.0-172.31.255.255,Ireland,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:50:23.427+08:00,,,
1,2021-04-19 02:32:23,12801044041,THREAT,spyware,2560,2021-04-19 02:32:23,172.31.99.248,138.91.136.108,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:32:23,32341,1,61817,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149609,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:32:23.993+08:00,,,
1,2021-04-19 02:32:23,12801044041,THREAT,spyware,2560,2021-04-19 02:32:23,172.31.99.248,138.91.136.108,202.129.165.66,138.91.136.108,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:32:23,36725,1,61817,443,1972,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149608,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:32:23.992+08:00,,,
1,2021-04-19 02:32:04,12801044041,THREAT,spyware,2560,2021-04-19 02:32:04,172.31.99.248,138.91.136.108,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:32:04,35227,1,61815,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149602,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:32:04.462+08:00,,,
1,2021-04-19 02:32:04,12801044041,THREAT,spyware,2560,2021-04-19 02:32:04,172.31.99.248,138.91.136.108,202.129.165.66,138.91.136.108,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:32:04,41887,1,61815,443,6897,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149601,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:32:04.461+08:00,,,
1,2021-04-19 02:19:58,12801044041,THREAT,spyware,2560,2021-04-19 02:19:58,172.31.99.248,52.139.153.205,202.129.165.66,52.139.153.205,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:19:58,31323,1,61783,443,21962,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149348,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:19:59.261+08:00,,,
1,2021-04-19 02:19:58,12801044041,THREAT,spyware,2560,2021-04-19 02:19:58,172.31.99.248,52.139.153.205,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:19:58,4429,1,61783,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149347,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:19:59.219+08:00,,,
1,2021-04-19 02:19:58,12801044041,THREAT,spyware,2560,2021-04-19 02:19:58,172.31.99.248,52.139.153.205,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 02:19:58,29702,1,61782,443,0,0,0x80003400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149346,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:19:59.127+08:00,,,
1,2021-04-19 02:19:58,12801044041,THREAT,spyware,2560,2021-04-19 02:19:58,172.31.99.248,52.139.153.205,202.129.165.66,52.139.153.205,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 02:19:58,22808,1,61782,443,46183,443,0x80403400,tcp,alert,settings-win.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21149345,0x2000000000000000,172.16.0.0-172.31.255.255,Hong Kong,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T02:19:59.125+08:00,,,
1,2021-04-19 01:50:52,12801044041,THREAT,spyware,2560,2021-04-19 01:50:52,172.31.99.248,52.114.132.11,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 01:50:52,14890,1,61647,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21148552,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:50:52.775+08:00,,,
1,2021-04-19 01:50:52,12801044041,THREAT,spyware,2560,2021-04-19 01:50:52,172.31.99.248,52.114.132.11,202.129.165.66,52.114.132.11,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 01:50:52,13427,1,61647,443,23776,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21148551,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:50:52.774+08:00,,,
1,2021-04-19 01:50:32,12801044041,THREAT,spyware,2560,2021-04-19 01:50:32,172.31.99.248,52.114.132.11,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 01:50:32,22297,1,61645,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21148544,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:50:32.875+08:00,,,
1,2021-04-19 01:50:32,12801044041,THREAT,spyware,2560,2021-04-19 01:50:32,172.31.99.248,52.114.132.11,202.129.165.66,52.114.132.11,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 01:50:32,23701,1,61645,443,65160,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21148543,0x2000000000000000,172.16.0.0-172.31.255.255,United States,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:50:32.875+08:00,,,
1,2021-04-19 01:32:03,12801044041,THREAT,spyware,2560,2021-04-19 01:32:03,172.31.99.248,13.73.26.107,202.129.165.66,13.73.26.107,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 01:32:03,10393,1,61445,443,64325,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147852,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:32:04.506+08:00,,,
1,2021-04-19 01:32:03,12801044041,THREAT,spyware,2560,2021-04-19 01:32:03,172.31.99.248,13.73.26.107,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 01:32:03,656,1,61445,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147851,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:32:04.426+08:00,,,
1,2021-04-19 01:32:03,12801044041,THREAT,spyware,2560,2021-04-19 01:32:03,172.31.99.248,13.73.26.107,,,rule1,,,ssl,vsys1,AdminNet_To_Core_Router,AdminNet,ethernet1/4,ethernet1/3,,2021-04-19 01:32:03,7308,1,61444,443,0,0,0x80003400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147850,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:32:04.249+08:00,,,
1,2021-04-19 01:32:03,12801044041,THREAT,spyware,2560,2021-04-19 01:32:03,172.31.99.248,13.73.26.107,202.129.165.66,13.73.26.107,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 01:32:03,61917,1,61444,443,38267,443,0x80403400,tcp,alert,v10.events.data.microsoft.com/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147849,0x2000000000000000,172.16.0.0-172.31.255.255,Japan,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:32:04.247+08:00,,,
1,2021-04-19 01:29:14,12801044041,THREAT,vulnerability,2560,2021-04-19 01:29:14,45.35.65.34,202.129.165.66,,,rule1,,,sip,vsys1,Real_Internet,Real_Internet,ethernet1/1,ethernet1/1,,2021-04-19 01:29:14,7472,1,55480,5060,0,0,0x80002000,udp,alert,,Microsoft Communicator INVITE Flood Denial of Service Vulnerability(31993),any,informational,client-to-server,21147795,0x2000000000000000,United States,Malaysia,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,brute-force,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:29:15.567+08:00,,,
1,2021-04-19 01:09:07,12801044041,THREAT,spyware,2560,2021-04-19 01:09:07,172.31.100.45,13.212.21.54,202.129.165.66,13.212.21.54,rule1,,,ssl,vsys1,CR_LAN,Real_Internet,ethernet1/2,ethernet1/1,,2021-04-19 01:09:07,59982,1,55418,443,21098,443,0x80403400,tcp,alert,mirrors.fedoraproject.org/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147083,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:09:08.433+08:00,,,
1,2021-04-19 01:09:07,12801044041,THREAT,spyware,2560,2021-04-19 01:09:07,172.31.100.45,13.212.21.54,,,rule1,,,ssl,vsys1,ServiceNet_To_Core_Router,ServiceNet,ethernet1/8,ethernet1/7,,2021-04-19 01:09:07,1855,1,55418,443,0,0,0x80003400,tcp,alert,mirrors.fedoraproject.org/,Suspicious TLS Evasion Found(14978),computer-and-internet-info,informational,client-to-server,21147082,0x2000000000000000,172.16.0.0-172.31.255.255,Singapore,0,,1.21E+18,,,0,,,,,,,,0,0,0,0,0,,CTS-MY-CTS-HCR,,,,,0,,0,,N/A,spyware,AppThreat-8397-6642,0x0,0,4294967295,,,65cf9b30-33a9-4870-9128-05276b07df04,0,,0.0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-04-19T01:09:08.420+08:00,,,
